"","participant_id","ID","trial","Treatment","Beh","SI_PN","PN_1","PN_2","IB_1","IB_2","PN_moves","IB_moves","Treatment_GN","subCloseness","order","cohort","cohort_rec","domain"
"365",47,"47",12,"Prosocial","bike",8,6,11,2,1,5,-1,2,4,1,"younger","1","1"
"366",48,"48",1,"Antisocial","chargers",2,4,6,7,7,2,0,-2,4,1,"younger","1","0"
"367",48,"48",3,"Antisocial","lights",3,5,4,3,3,-1,0,-2,4,1,"younger","1","0"
"368",48,"48",4,"Prosocial","crossroad",10,8,11,5,4,3,-1,2,4,1,"younger","1","1"
"369",48,"48",6,"Antisocial","distance",3,5,4,4,4,-1,0,-2,4,1,"younger","1","0"
"370",48,"48",9,"Prosocial","vegetarian",11,9,9,5,1,0,-4,2,4,1,"younger","1","1"
"371",48,"48",11,"Prosocial","charity",10,8,11,5,6,3,1,2,4,1,"younger","1","1"
"372",48,"48",12,"Antisocial","alcoholWork",1,3,1,2,1,-2,-1,-2,4,1,"younger","1","0"
"373",49,"49",1,"Antisocial","shower",5,7,7,5,7,0,2,-2,4,1,"younger","1","0"
"374",49,"49",2,"Prosocial","homeless",11,9,11,2,7,2,5,2,4,1,"younger","1","1"
"375",49,"49",3,"Prosocial","lendMoney",9,7,9,1,7,2,6,2,4,1,"younger","1","1"
"376",49,"49",4,"Prosocial","washands",10,8,11,5,7,3,2,2,4,1,"younger","1","1"
"377",49,"49",7,"Prosocial","vegetarian",8,6,9,2,6,3,4,2,4,1,"younger","1","1"
"378",49,"49",8,"Antisocial","meat",6,8,8,7,7,0,0,-2,4,1,"younger","1","0"
"379",49,"49",9,"Antisocial","chargers",5,7,6,4,4,-1,0,-2,4,1,"younger","1","0"
"380",49,"49",11,"Antisocial","download",4,6,5,4,5,-1,1,-2,4,1,"younger","1","0"
"381",50,"50",1,"Antisocial","meat",7,9,8,7,7,-1,0,-2,5,2,"younger","1","0"
"382",50,"50",2,"Prosocial","lendMoney",8,6,9,1,3,3,2,2,5,2,"younger","1","1"
"383",50,"50",4,"Prosocial","homeless",11,9,11,2,3,2,1,2,5,2,"younger","1","1"
"384",50,"50",5,"Prosocial","queue",7,5,8,2,5,3,3,2,5,2,"younger","1","1"
"385",50,"50",7,"Antisocial","download",6,8,9,6,7,1,1,-2,5,2,"younger","1","0"
"386",50,"50",11,"Antisocial","chargers",6,8,6,7,7,-2,0,-2,5,2,"younger","1","0"
"387",50,"50",12,"Antisocial","shower",5,7,6,6,4,-1,-2,-2,5,2,"younger","1","0"
"388",51,"51",1,"Prosocial","speed",10,8,9,2,7,1,5,2,5,2,"younger","1","1"
"389",51,"51",2,"Prosocial","organicVegetables",11,9,11,4,7,2,3,2,5,2,"younger","1","1"
"390",51,"51",4,"Antisocial","chargers",6,8,9,7,7,1,0,-2,5,2,"younger","1","0"
"391",51,"51",5,"Antisocial","noisedisturbance",3,5,4,5,3,-1,-2,-2,5,2,"younger","1","0"
"392",51,"51",7,"Antisocial","shower",5,7,7,5,5,0,0,-2,5,2,"younger","1","0"
"393",51,"51",8,"Prosocial","vegetarian",10,8,11,1,7,3,6,2,5,2,"younger","1","1"
"394",51,"51",11,"Antisocial","meat",7,9,9,7,7,0,0,-2,5,2,"younger","1","0"
"395",51,"51",12,"Prosocial","homeless",11,9,11,1,6,2,5,2,5,2,"younger","1","1"
"396",52,"52",1,"Antisocial","meat",8,10,9,7,5,-1,-2,-2,4,1,"younger","1","0"
"397",52,"52",2,"Prosocial","washands",10,8,10,5,7,2,2,2,4,1,"younger","1","1"
"398",52,"52",3,"Antisocial","shower",7,9,7,5,4,-2,-1,-2,4,1,"younger","1","0"
"399",52,"52",9,"Antisocial","chargers",2,4,4,6,3,0,-3,-2,4,1,"younger","1","0"
"400",52,"52",12,"Prosocial","vegetarian",8,6,8,4,5,2,1,2,4,1,"younger","1","1"
"401",53,"53",1,"Antisocial","garbage",1,3,1,5,1,-2,-4,-2,3,1,"younger","1","0"
"402",53,"53",3,"Prosocial","vegetarian",8,6,6,1,1,0,0,2,3,1,"younger","1","1"
"403",53,"53",4,"Prosocial","lendMoney",8,6,6,1,1,0,0,2,3,1,"younger","1","1"
"404",53,"53",5,"Antisocial","shower",4,6,1,5,4,-5,-1,-2,3,1,"younger","1","0"
"405",53,"53",6,"Antisocial","lights",1,3,1,7,7,-2,0,-2,3,1,"younger","1","0"
"406",53,"53",7,"Prosocial","sustainable",8,6,11,1,1,5,0,2,3,1,"younger","1","1"
"407",53,"53",10,"Antisocial","noisedisturbance",1,3,1,7,7,-2,0,-2,3,1,"younger","1","0"
"408",53,"53",11,"Prosocial","homeless",8,6,6,1,1,0,0,2,3,1,"younger","1","1"
"409",54,"54",1,"Prosocial","lendMoney",9,7,8,4,5,1,1,2,4,2,"younger","1","1"
"410",54,"54",2,"Antisocial","distance",8,10,4,7,2,-6,-5,-2,4,2,"younger","1","0"
"411",54,"54",4,"Antisocial","redlights",2,4,6,6,4,2,-2,-2,4,2,"younger","1","0"
"412",54,"54",7,"Antisocial","late",4,6,5,5,3,-1,-2,-2,4,2,"younger","1","0"
"413",54,"54",9,"Antisocial","chargers",4,6,6,7,7,0,0,-2,4,2,"younger","1","0"
"414",54,"54",11,"Prosocial","homeless",10,8,8,4,2,0,-2,2,4,2,"younger","1","1"
"415",54,"54",12,"Prosocial","bike",8,6,6,5,1,0,-4,2,4,2,"younger","1","1"
"416",55,"55",1,"Prosocial","seatBus",10,8,10,2,6,2,4,2,3,2,"younger","1","1"
"417",55,"55",2,"Antisocial","distance",5,7,7,6,5,0,-1,-2,3,2,"younger","1","0"
"418",55,"55",3,"Prosocial","lendMoney",9,7,7,1,4,0,3,2,3,2,"younger","1","1"
"419",55,"55",6,"Prosocial","homeless",6,4,3,1,3,-1,2,2,3,2,"younger","1","1"
"420",55,"55",7,"Antisocial","shower",3,5,6,6,4,1,-2,-2,3,2,"younger","1","0"
"421",55,"55",8,"Prosocial","ownbag",10,8,10,6,6,2,0,2,3,2,"younger","1","1"
"422",55,"55",11,"Antisocial","chargers",7,9,7,5,6,-2,1,-2,3,2,"younger","1","0"
"423",55,"55",12,"Antisocial","late",2,4,2,2,2,-2,0,-2,3,2,"younger","1","0"
"424",56,"56",2,"Prosocial","recycle",9,7,7,6,5,0,-1,2,4,2,"younger","1","1"
"425",56,"56",5,"Prosocial","homeless",10,8,9,3,5,1,2,2,4,2,"younger","1","1"
"426",56,"56",6,"Antisocial","late",2,4,2,5,1,-2,-4,-2,4,2,"younger","1","0"
"427",56,"56",7,"Prosocial","lendMoney",8,6,6,6,5,0,-1,2,4,2,"younger","1","1"
"428",56,"56",8,"Antisocial","chargers",4,6,6,7,7,0,0,-2,4,2,"younger","1","0"
"429",56,"56",9,"Antisocial","garbage",1,3,1,2,3,-2,1,-2,4,2,"younger","1","0"
"430",56,"56",10,"Prosocial","crossroad",11,9,11,2,3,2,1,2,4,2,"younger","1","1"
"431",56,"56",12,"Antisocial","noisedisturbance",1,3,1,2,2,-2,0,-2,4,2,"younger","1","0"
"432",57,"57",2,"Prosocial","queue",6,4,4,1,3,0,2,2,3,2,"younger","1","1"
"433",57,"57",4,"Prosocial","screentime",8,6,6,6,4,0,-2,2,3,2,"younger","1","1"
"434",57,"57",5,"Antisocial","chargers",2,4,3,5,5,-1,0,-2,3,2,"younger","1","0"
"435",57,"57",7,"Prosocial","homeless",10,8,8,3,5,0,2,2,3,2,"younger","1","1"
"436",57,"57",9,"Antisocial","late",3,5,1,3,1,-4,-2,-2,3,2,"younger","1","0"
"437",57,"57",10,"Prosocial","organicVegetables",11,8,9,2,5,1,3,3,3,2,"younger","1","1"
"438",57,"57",12,"Antisocial","distance",9,11,10,6,7,-1,1,-2,3,2,"younger","1","0"
"439",58,"58",2,"Prosocial","queue",11,9,11,2,1,2,-1,2,3,1,"younger","1","1"
"440",58,"58",4,"Antisocial","meat",7,9,8,7,7,-1,0,-2,3,1,"younger","1","0"
"441",58,"58",5,"Prosocial","vegetarian",10,8,9,1,2,1,1,2,3,1,"younger","1","1"
"442",58,"58",7,"Antisocial","chargers",6,8,6,7,6,-2,-1,-2,3,1,"younger","1","0"
"443",58,"58",8,"Prosocial","homeless",9,7,7,1,1,0,0,2,3,1,"younger","1","1"
"444",58,"58",9,"Prosocial","lendMoney",9,7,8,2,2,1,0,2,3,1,"younger","1","1"
"445",58,"58",10,"Antisocial","redlights",4,6,2,5,4,-4,-1,-2,3,1,"younger","1","0"
"446",58,"58",11,"Antisocial","late",3,5,4,6,5,-1,-1,-2,3,1,"younger","1","0"
"447",59,"59",1,"Prosocial","ownbag",8,6,5,3,3,-1,0,2,4,1,"younger","1","1"
"448",59,"59",2,"Prosocial","seatBus",8,6,5,4,3,-1,-1,2,4,1,"younger","1","1"
"449",59,"59",4,"Prosocial","recycle",8,6,7,6,5,1,-1,2,4,1,"younger","1","1"
"450",59,"59",5,"Antisocial","late",4,6,2,2,3,-4,1,-2,4,1,"younger","1","0"
"451",59,"59",6,"Antisocial","download",4,6,6,2,4,0,2,-2,4,1,"younger","1","0"
"452",59,"59",8,"Antisocial","meat",6,8,8,6,6,0,0,-2,4,1,"younger","1","0"
"453",59,"59",10,"Prosocial","speed",8,6,6,4,4,0,0,2,4,1,"younger","1","1"
"454",59,"59",11,"Antisocial","distance",4,6,6,5,4,0,-1,-2,4,1,"younger","1","0"
"455",60,"60",1,"Prosocial","bike",8,6,7,1,1,1,0,2,3,1,"younger","1","1"
"456",60,"60",2,"Prosocial","queue",7,5,5,4,1,0,-3,2,3,1,"younger","1","1"
"457",60,"60",3,"Antisocial","chargers",5,7,5,7,6,-2,-1,-2,3,1,"younger","1","0"
"458",60,"60",4,"Antisocial","shower",5,7,6,7,5,-1,-2,-2,3,1,"younger","1","0"
"459",60,"60",5,"Prosocial","lendMoney",7,5,7,5,5,2,0,2,3,1,"younger","1","1"
"460",60,"60",6,"Antisocial","late",3,5,4,5,4,-1,-1,-2,3,1,"younger","1","0"
"461",60,"60",8,"Antisocial","download",4,6,5,2,2,-1,0,-2,3,1,"younger","1","0"
"462",60,"60",10,"Prosocial","charity",10,8,9,2,3,1,1,2,3,1,"younger","1","1"
"463",61,"61",2,"Prosocial","lendMoney",8,6,7,3,4,1,1,2,5,1,"younger","1","1"
"464",61,"61",4,"Antisocial","lights",4,6,5,5,5,-1,0,-2,5,1,"younger","1","0"
"465",61,"61",5,"Antisocial","download",1,3,2,2,2,-1,0,-2,5,1,"younger","1","0"
"466",61,"61",6,"Prosocial","sustainable",10,8,11,4,5,3,1,2,5,1,"younger","1","1"
"467",61,"61",8,"Prosocial","screentime",8,6,7,1,4,1,3,2,5,1,"younger","1","1"
"468",61,"61",10,"Antisocial","shower",4,6,5,2,3,-1,1,-2,5,1,"younger","1","0"
"469",61,"61",11,"Antisocial","chargers",4,6,6,7,6,0,-1,-2,5,1,"younger","1","0"
"470",61,"61",12,"Prosocial","queue",11,9,10,4,5,1,1,2,5,1,"younger","1","1"
"471",62,"62",1,"Antisocial","download",4,6,7,3,4,1,1,-2,2,2,"younger","1","0"
"472",62,"62",2,"Prosocial","organicVegetables",11,8,11,4,7,3,3,3,2,2,"younger","1","1"
"473",62,"62",3,"Antisocial","distance",4,6,5,7,3,-1,-4,-2,2,2,"younger","1","0"
"474",62,"62",5,"Antisocial","chargers",4,6,6,6,5,0,-1,-2,2,2,"younger","1","0"
"475",63,"63",1,"Antisocial","coughelbow",1,2,1,2,1,-1,-1,-1,5,1,"younger","1","0"
"476",63,"63",3,"Prosocial","volunteer",10,8,11,4,5,3,1,2,5,1,"younger","1","1"
"477",63,"63",5,"Prosocial","queue",10,8,11,5,3,3,-2,2,5,1,"younger","1","1"
"478",63,"63",6,"Antisocial","chargers",2,4,6,7,7,2,0,-2,5,1,"younger","1","0"
"479",63,"63",7,"Antisocial","distance",1,2,3,6,7,1,1,-1,5,1,"younger","1","0"
"480",63,"63",8,"Prosocial","homeless",10,8,8,4,1,0,-3,2,5,1,"younger","1","1"
"481",63,"63",10,"Prosocial","vegetarian",8,6,6,1,1,0,0,2,5,1,"younger","1","1"
"482",63,"63",11,"Antisocial","noisedisturbance",3,6,1,2,5,-5,3,-3,5,1,"younger","1","0"
"483",64,"64",1,"Antisocial","heating",1,3,1,4,1,-2,-3,-2,1,1,"younger","1","0"
"484",64,"64",2,"Prosocial","homeless",8,6,7,1,2,1,1,2,1,1,"younger","1","1"
"485",64,"64",6,"Prosocial","queue",5,3,1,1,1,-2,0,2,1,1,"younger","1","1"
"486",64,"64",8,"Antisocial","distance",9,11,8,7,4,-3,-3,-2,1,1,"younger","1","0"
"487",64,"64",9,"Antisocial","download",7,9,11,7,7,2,0,-2,1,1,"younger","1","0"
"488",64,"64",10,"Antisocial","shower",2,4,4,5,5,0,0,-2,1,1,"younger","1","0"
"489",64,"64",11,"Prosocial","seatBus",11,9,6,1,2,-3,1,2,1,1,"younger","1","1"
"490",64,"64",12,"Prosocial","lendMoney",8,6,5,1,3,-1,2,2,1,1,"younger","1","1"
"491",65,"65",3,"Prosocial","lendMoney",4,2,4,6,5,2,-1,2,3,1,"younger","1","1"
"492",65,"65",4,"Antisocial","coughelbow",1,3,1,2,1,-2,-1,-2,3,1,"younger","1","0"
"493",65,"65",6,"Antisocial","chargers",9,11,3,6,2,-8,-4,-2,3,1,"younger","1","0"
"494",65,"65",7,"Antisocial","distance",1,3,10,2,5,7,3,-2,3,1,"younger","1","0"
"495",65,"65",8,"Prosocial","crossroad",11,9,10,6,7,1,1,2,3,1,"younger","1","1"
"496",65,"65",9,"Antisocial","meat",9,11,6,6,4,-5,-2,-2,3,1,"younger","1","0"
"497",65,"65",10,"Prosocial","speed",10,8,10,6,7,2,1,2,3,1,"younger","1","1"
"498",66,"66",1,"Antisocial","late",1,3,1,5,2,-2,-3,-2,5,1,"younger","1","0"
"499",66,"66",2,"Antisocial","noisedisturbance",1,3,1,5,3,-2,-2,-2,5,1,"younger","1","0"
"500",66,"66",3,"Prosocial","screentime",8,6,9,4,6,3,2,2,5,1,"younger","1","1"
"501",66,"66",4,"Antisocial","shower",4,6,4,5,5,-2,0,-2,5,1,"younger","1","0"
"502",66,"66",6,"Prosocial","queue",8,6,6,4,4,0,0,2,5,1,"younger","1","1"
"503",66,"66",7,"Antisocial","chargers",4,6,6,7,7,0,0,-2,5,1,"younger","1","0"
"504",66,"66",8,"Prosocial","homeless",8,6,6,3,5,0,2,2,5,1,"younger","1","1"
"505",66,"66",12,"Prosocial","organicVegetables",8,6,6,4,4,0,0,2,5,1,"younger","1","1"
"506",67,"67",1,"Prosocial","crossroad",11,9,11,1,1,2,0,2,4,1,"younger","1","1"
"507",67,"67",2,"Antisocial","chargers",2,4,5,7,7,1,0,-2,4,1,"younger","1","0"
"508",67,"67",3,"Antisocial","lights",3,5,4,7,1,-1,-6,-2,4,1,"younger","1","0"
"509",67,"67",6,"Prosocial","bike",10,8,9,1,3,1,2,2,4,1,"younger","1","1"
"510",67,"67",9,"Antisocial","distance",3,5,6,7,7,1,0,-2,4,1,"younger","1","0"
"511",67,"67",10,"Prosocial","screentime",8,6,6,1,1,0,0,2,4,1,"younger","1","1"
"512",67,"67",11,"Antisocial","late",1,3,2,2,2,-1,0,-2,4,1,"younger","1","0"
"513",67,"67",12,"Prosocial","queue",11,9,11,5,5,2,0,2,4,1,"younger","1","1"
"514",68,"68",2,"Antisocial","heating",5,7,3,2,2,-4,0,-2,4,1,"younger","1","0"
"515",68,"68",4,"Prosocial","homeless",11,9,6,4,5,-3,1,2,4,1,"younger","1","1"
"516",68,"68",5,"Antisocial","chargers",5,7,6,6,4,-1,-2,-2,4,1,"younger","1","0"
"517",68,"68",7,"Prosocial","organicVegetables",11,9,6,1,4,-3,3,2,4,1,"younger","1","1"
"518",68,"68",8,"Prosocial","lendMoney",9,7,8,2,5,1,3,2,4,1,"younger","1","1"
"519",68,"68",9,"Antisocial","cyberbully",2,4,2,5,1,-2,-4,-2,4,1,"younger","1","0"
"520",68,"68",10,"Prosocial","volunteer",10,8,9,5,7,1,2,2,4,1,"younger","1","1"
"521",68,"68",11,"Antisocial","gathering",7,9,6,5,4,-3,-1,-2,4,1,"younger","1","0"
"522",69,"69",1,"Antisocial","noisedisturbance",1,3,1,2,1,-2,-1,-2,6,1,"younger","1","0"
"523",69,"69",2,"Antisocial","meat",9,11,10,7,6,-1,-1,-2,6,1,"younger","1","0"
"524",69,"69",3,"Prosocial","ownbag",11,9,11,1,7,2,6,2,6,1,"younger","1","1"
"525",69,"69",6,"Antisocial","chargers",4,6,8,7,3,2,-4,-2,6,1,"younger","1","0"
"526",69,"69",7,"Antisocial","shower",8,11,10,7,7,-1,0,-3,6,1,"younger","1","0"
"527",69,"69",8,"Prosocial","seatBus",11,9,11,1,7,2,6,2,6,1,"younger","1","1"
"528",69,"69",10,"Prosocial","charity",11,9,11,1,6,2,5,2,6,1,"younger","1","1"
"529",69,"69",11,"Prosocial","sustainable",8,6,9,1,5,3,4,2,6,1,"younger","1","1"
"530",70,"70",4,"Prosocial","vegetarian",10,8,10,6,5,2,-1,2,5,1,"younger","1","1"
"531",70,"70",6,"Prosocial","bike",9,7,7,1,1,0,0,2,5,1,"younger","1","1"
"532",70,"70",7,"Antisocial","lights",2,4,5,3,2,1,-1,-2,5,1,"younger","1","0"
"533",70,"70",8,"Prosocial","ownbag",9,7,8,2,2,1,0,2,5,1,"younger","1","1"
"534",70,"70",9,"Prosocial","speed",9,7,8,3,4,1,1,2,5,1,"younger","1","1"
"535",70,"70",10,"Antisocial","shower",5,7,6,6,6,-1,0,-2,5,1,"younger","1","0"
"536",70,"70",11,"Antisocial","chargers",5,7,6,6,5,-1,-1,-2,5,1,"younger","1","0"
"537",70,"70",12,"Antisocial","heating",4,6,6,5,4,0,-1,-2,5,1,"younger","1","0"
"538",71,"71",1,"Prosocial","organicVegetables",8,6,6,4,5,0,1,2,6,2,"younger","1","1"
"539",71,"71",2,"Prosocial","crossroad",9,7,11,2,7,4,5,2,6,2,"younger","1","1"
"540",71,"71",3,"Antisocial","taxes",1,3,2,3,3,-1,0,-2,6,2,"younger","1","0"
"541",71,"71",5,"Prosocial","volunteer",11,9,10,5,3,1,-2,2,6,2,"younger","1","1"
"542",71,"71",7,"Antisocial","noisedisturbance",3,5,2,4,1,-3,-3,-2,6,2,"younger","1","0"
"543",71,"71",9,"Prosocial","queue",9,7,6,2,4,-1,2,2,6,2,"younger","1","1"
"544",71,"71",11,"Antisocial","coughelbow",1,3,2,3,2,-1,-1,-2,6,2,"younger","1","0"
"545",71,"71",12,"Antisocial","distance",8,10,10,6,6,0,0,-2,6,2,"younger","1","0"
"546",72,"72",1,"Prosocial","queue",8,6,2,1,2,-4,1,2,3,1,"younger","1","1"
"547",72,"72",2,"Antisocial","redlights",3,5,2,4,2,-3,-2,-2,3,1,"younger","1","0"
"548",72,"72",3,"Antisocial","meat",7,9,8,7,7,-1,0,-2,3,1,"younger","1","0"
"549",72,"72",5,"Prosocial","screentime",8,6,7,1,1,1,0,2,3,1,"younger","1","1"
"550",72,"72",6,"Antisocial","download",3,5,5,7,6,0,-1,-2,3,1,"younger","1","0"
"551",72,"72",8,"Antisocial","distance",3,5,3,7,5,-2,-2,-2,3,1,"younger","1","0"
"552",72,"72",9,"Prosocial","washands",9,7,11,1,2,4,1,2,3,1,"younger","1","1"
"553",72,"72",11,"Prosocial","seatBus",11,9,11,1,2,2,1,2,3,1,"younger","1","1"
"554",73,"73",1,"Prosocial","queue",10,8,10,6,5,2,-1,2,5,2,"younger","1","1"
"555",73,"73",2,"Prosocial","sustainable",11,9,10,3,5,1,2,2,5,2,"younger","1","1"
"556",73,"73",3,"Antisocial","shower",5,7,9,5,5,2,0,-2,5,2,"younger","1","0"
"557",73,"73",4,"Antisocial","heating",3,5,5,2,2,0,0,-2,5,2,"younger","1","0"
"558",73,"73",5,"Antisocial","noisedisturbance",3,5,6,5,3,1,-2,-2,5,2,"younger","1","0"
"559",73,"73",7,"Prosocial","ownbag",11,9,11,5,6,2,1,2,5,2,"younger","1","1"
"560",73,"73",9,"Antisocial","meat",7,9,9,6,7,0,1,-2,5,2,"younger","1","0"
"561",73,"73",11,"Prosocial","volunteer",11,9,11,4,6,2,2,2,5,2,"younger","1","1"
"562",74,"74",1,"Prosocial","charity",11,9,8,4,5,-1,1,2,6,2,"younger","1","1"
"563",74,"74",2,"Prosocial","ownbag",9,7,9,4,4,2,0,2,6,2,"younger","1","1"
"564",74,"74",4,"Prosocial","lendMoney",9,7,8,2,5,1,3,2,6,2,"younger","1","1"
"565",74,"74",6,"Antisocial","travelticket",3,5,4,2,3,-1,1,-2,6,2,"younger","1","0"
"566",74,"74",7,"Prosocial","organicVegetables",9,7,7,4,3,0,-1,2,6,2,"younger","1","1"
"567",74,"74",8,"Antisocial","parking",1,3,1,2,1,-2,-1,-2,6,2,"younger","1","0"
"568",74,"74",11,"Antisocial","late",3,5,4,5,3,-1,-2,-2,6,2,"younger","1","0"
